"id","name","parent_id","parent_name","last_updated_by","last_updated_date","dimension_id","metric_id","target_level","duration","source","description"
"1547","Explore for the implementation of CI/CD capabilities using DevOps tools","NULL","NULL","NULL","2023-02-10","209","704","L1","90","SME","NULL"
"1548","Explore for the implementation of CI/CD capabilities using DevOps tools","NULL","NULL","NULL","2023-02-10","209","704","L3","90","SME","NULL"
"1549","No Recommendation","NULL","NULL","NULL","2023-02-10","209","704","L4","90","SME","NULL"
"1550","Check if supporting details given in the comments why the capability Design & Build\\Application layer resilience\\Application dev cycle automation  is not applicable.","NULL","NULL","NULL","2023-02-10","209","704","L1","90","SME","NULL"
"1551","Ensure to perform capacity metrics and various performance tests regularly to determine the production sizing, so that the system perform well during peak loads.","NULL","NULL","NULL","2023-02-10","209","705","L1","90","SME","NULL"
"1552","Ensure to perform capacity metrics and various performance tests regularly to determine the production sizing, so that the system perform well during peak loads.","NULL","NULL","NULL","2023-02-10","209","705","L3","90","SME","NULL"
"1553","No Recommendation","NULL","NULL","NULL","2023-02-10","209","705","L4","90","SME","NULL"
"1554","Check if supporting details given in the comments why the capability Design & Build\\Application layer resilience\\Test environments  is not applicable.","NULL","NULL","NULL","2023-02-10","209","705","L1","90","SME","NULL"
"1555","Ensure best design principles are followed with respect to technology.,NULL
If microservices based, ensure to follow HSBC AIMS-FAST principles, standards and patterns.","NULL","NULL","NULL","2023-02-10","209","706","L1","90","SME","NULL"
"1556","Ensure best design principles are followed with respect to technology.,NULL
If microservices based, ensure to follow HSBC AIMS-FAST principles, standards and patterns.","NULL","NULL","NULL","2023-02-10","209","706","L3","90","SME","NULL"
"1557","No Recommendation","NULL","NULL","NULL","2023-02-10","209","706","L4","90","SME","NULL"
"1558","Check if supporting details given in the comments why the capability Design & Build\\Application layer resilience\\Workload / transaction resilience  is not applicable.","NULL","NULL","NULL","2023-02-10","209","706","L1","90","SME","NULL"
"1559","Establish a deployment strategy to have zero downtime for the service.","NULL","NULL","NULL","2023-02-10","209","707","L1","90","SME","NULL"
"1560","Establish a deployment strategy to have zero downtime for the service.","NULL","NULL","NULL","2023-02-10","209","707","L3","90","SME","NULL"
"1561","No Recommendation","NULL","NULL","NULL","2023-02-10","209","707","L4","90","SME","NULL"
"1562","Check if supporting details given in the comments why the capability Design & Build\\Application layer resilience\\Automated Deployment  is not applicable.","NULL","NULL","NULL","2023-02-10","209","707","L1","90","SME","NULL"
"1563","Establish an approach to implement automatic retry pattern for the failed transactions.","NULL","NULL","NULL","2023-02-10","209","708","L1","90","SME","NULL"
"1564","Establish an approach to implement automatic retry pattern for the failed transactions.","NULL","NULL","NULL","2023-02-10","209","708","L3","90","SME","NULL"
"1565","No Recommendation","NULL","NULL","NULL","2023-02-10","209","708","L4","90","SME","NULL"
"1566","Check if supporting details given in the comments why the capability Design & Build\\Application layer resilience\\Workload / transaction resilience  is not applicable.","NULL","NULL","NULL","2023-02-10","209","708","L1","90","SME","NULL"
"1567","Application layer resilienceSilverRecom","NULL","NULL","NULL","2023-02-10","209","709","L1","90","SME","NULL"
"1568","Application layer resilienceSilverRecom","NULL","NULL","NULL","2023-02-10","209","709","L3","90","SME","NULL"
"1569","No Recommendation","NULL","NULL","NULL","2023-02-10","209","709","L4","90","SME","NULL"
"1570","Check if supporting details given in the comments why the capability Design & Build\\Application layer resilience\\Workload protection  is not applicable.","NULL","NULL","NULL","2023-02-10","209","709","L1","90","SME","NULL"
"1571","Defining the pre-agreed metrics for the service.,NULL
Populating the release dashboards to QA.","NULL","NULL","NULL","2023-02-10","209","710","L1","90","SME","NULL"
"1572","Defining the pre-agreed metrics for the service.,NULL
Populating the release dashboards to QA.","NULL","NULL","NULL","2023-02-10","209","710","L3","90","SME","NULL"
"1573","No Recommendation","NULL","NULL","NULL","2023-02-10","209","710","L4","90","SME","NULL"
"1574","Check if supporting details given in the comments why the capability Design & Build\\Application layer resilience\\Automated Testing  is not applicable.","NULL","NULL","NULL","2023-02-10","209","710","L1","90","SME","NULL"
"1575","IaC implementation reduces the time to bring up new resources/environment quickly with predefined templates/scripts and have consistent versions of infra, software is available across the environments.","NULL","NULL","NULL","2023-02-10","209","711","L1","90","SME","NULL"
"1576","IaC implementation reduces the time to bring up new resources/environment quickly with predefined templates/scripts and have consistent versions of infra, software is available across the environments.","NULL","NULL","NULL","2023-02-10","209","711","L3","90","SME","NULL"
"1577","No Recommendation","NULL","NULL","NULL","2023-02-10","209","711","L4","90","SME","NULL"
"1578","Check if supporting details given in the comments why the capability Design & Build\\Application layer resilience\\Automated Deployment  is not applicable.","NULL","NULL","NULL","2023-02-10","209","711","L1","90","SME","NULL"
"1579","Ensure same site resilience is in place so that active user sessions are not logged out.","NULL","NULL","NULL","2023-02-10","209","712","L1","90","SME","NULL"
"1580","Ensure same site resilience is in place so that active user sessions are not logged out.","NULL","NULL","NULL","2023-02-10","209","712","L3","90","SME","NULL"
"1581","No Recommendation","NULL","NULL","NULL","2023-02-10","209","712","L4","90","SME","NULL"
"1582","Check if supporting details given in the comments why the capability Design & Build\\Application layer resilience\\Workload / transaction resilience  is not applicable.","NULL","NULL","NULL","2023-02-10","209","712","L1","90","SME","NULL"
"1583","Test environment should be available similar to production environment for all stages of the development life cycle.","NULL","NULL","NULL","2023-02-10","209","713","L1","90","SME","NULL"
"1584","Test environment should be available similar to production environment for all stages of the development life cycle.","NULL","NULL","NULL","2023-02-10","209","713","L3","90","SME","NULL"
"1585","No Recommendation","NULL","NULL","NULL","2023-02-10","209","713","L4","90","SME","NULL"
"1586","Check if supporting details given in the comments why the capability Design & Build\\Application layer resilience\\Test environments  is not applicable.","NULL","NULL","NULL","2023-02-10","209","713","L1","90","SME","NULL"
"1587","Define gating criteria including tests and approvals to have quality deployments.","NULL","NULL","NULL","2023-02-10","209","704","L1","90","SME","NULL"
"1588","Define gating criteria including tests and approvals to have quality deployments.","NULL","NULL","NULL","2023-02-10","209","704","L3","90","SME","NULL"
"1589","Check if supporting details given in the comments why the capability Design & Build\\Application layer resilience\\Automated Testing  is not applicable.","NULL","NULL","NULL","2023-02-10","209","704","L1","90","SME","NULL"
"1590","Explore for the implementation of CI/CD capabilities using DevOps tools, integration of the source code analysis tools into the pipeline.","NULL","NULL","NULL","2023-02-10","209","705","L1","90","SME","NULL"
"1591","Explore for the implementation of CI/CD capabilities using DevOps tools, integration of the source code analysis tools into the pipeline.","NULL","NULL","NULL","2023-02-10","209","705","L3","90","SME","NULL"
"1592","Check if supporting details given in the comments why the capability Design & Build\\Application layer resilience\\Application dev cycle automation  is not applicable.","NULL","NULL","NULL","2023-02-10","209","705","L1","90","SME","NULL"
"1593","Automate deployment process for increased productivity, more frequent release and less prone errors.","NULL","NULL","NULL","2023-02-10","209","706","L1","90","SME","NULL"
"1594","Automate deployment process for increased productivity, more frequent release and less prone errors.","NULL","NULL","NULL","2023-02-10","209","706","L3","90","SME","NULL"
"1595","Check if supporting details given in the comments why the capability Design & Build\\Application layer resilience\\Automated Deployment  is not applicable.","NULL","NULL","NULL","2023-02-10","209","706","L1","90","SME","NULL"
"1596","Application layer resilienceBronzeRecom","NULL","NULL","NULL","2023-02-10","209","707","L1","90","SME","NULL"
"1597","Application layer resilienceBronzeRecom","NULL","NULL","NULL","2023-02-10","209","707","L3","90","SME","NULL"
"1598","Check if supporting details given in the comments why the capability Design & Build\\Application layer resilience\\Workload protection  is not applicable.","NULL","NULL","NULL","2023-02-10","209","707","L1","90","SME","NULL"
"1599","Explore for the implementation of CI/CD capabilities using DevOps tools, integration of the source code analysis tools into the pipeline.","NULL","NULL","NULL","2023-02-10","209","708","L1","90","SME","NULL"
"1600","Explore for the implementation of CI/CD capabilities using DevOps tools, integration of the source code analysis tools into the pipeline.","NULL","NULL","NULL","2023-02-10","209","708","L3","90","SME","NULL"
"1601","Check if supporting details given in the comments why the capability Design & Build\\Application layer resilience\\Application dev cycle automation  is not applicable.","NULL","NULL","NULL","2023-02-10","209","708","L1","90","SME","NULL"
